id	tweet	subtask_a	subtask_b	subtask_c
55808	@USER Dave has every right to be on the exact wrong side of an argument!	NOT		
40944	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER not what the conclusions says in the paper. do you know what experiments they did? you are just like an creationist that blindly believe what the news says. You are like an catholic that beliees every word of the pope.	NOT		
54939	Now THIS makes sense. #QAnon @USER #MAGA #WalkAway URL	NOT		
36167	@USER Eye just want rice Lmfaoooooooo	NOT		
16803	@USER @USER @USER @USER Ron DeSantis' cheesy ass MAGA commercials were cringeworthy.	NOT		
31077	@USER Hectares cultivated with poppy for opium grew exponentially like never before during Obama thou. I bet you celebrated his troop retreat. Myanmar made so much money with the opium they're building a bigger totally modern port	NOT		
70010	@USER @USER @USER God will take care of @USER  He is down but he was never totally out	NOT		
89572	@USER As usual the poll was the outlier of all polls asking the same questions.   Lol	NOT		
77146	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER It was surprising how fast Reagan passed gun control in Cali when the Black Panthers armed themselves.	NOT		
77762	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Sexist...could be a crazy gentlewoman #LuLz	NOT		
83231	@USER @USER @USER Are you suggesting that I fall for that? I certainly do not support the liberals vis-à-ve Democrats agenda. Read my Tweets. I’m on the right so VOTE GOP 🇺🇸.	NOT		
97842	"@USER @USER Awesome! Every antifa should go through this Initiation""😜"""	NOT		
86747	.@USER says she’s a Republican in the mold of Lincoln and Reagan. Supports gun control.	NOT		
65284	#Tories #Labour #GE2017 #Conservatives Conservatives URL Today I can announce that new longer-term partnerships will be opened up to the most ambitious housing associations through a ground-breaking £2 billion initiative...the first… URL	NOT		
57742	@USER @USER There is an MP from New Brunswick that may want some encouragement. URL	NOT		
90713	@USER @USER @USER I do have one more serious question though. I am wondering if liberal men actually have balls or is this a birth defect? What would ever happen if the left and right went at each other. LGBT be your front line??Antifa next??	NOT		
57526	@USER @USER @USER @USER @USER #Antifa #AltLeft @USER to go with Richard Simmons stalker @USER	NOT		
84246	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I follow all these MAGA Patriots 🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸	NOT		
48992	@USER Thank Mr. President.  Please declassify the docs closer to the election so we can all see how corrupt the Dems are.  MAGA.	NOT		
41808	"@USER Do all liberals"" and evolutionary biologists really talk like hillbillies or are you just trying to sound superior?"""	NOT		
76880	@USER After hisself is committed somewhere.	NOT		
23960	@USER Obama owns #ANTIFA and #BLM.  Still want to discuss the rise of radicalism?	NOT		
29236	@USER @USER WiiU is not even a real console.	NOT		
58125	NEVER. STOP. WINNING.  #QAnon #MAGA #WWG1WGA #Winning  @USER @USER @USER @USER @USER @USER @USER URL	NOT		
25476	@USER @USER @USER Really you should read what Blake said. You are just another man completely missing the point	NOT		
20965	@USER You are a beautiful model &amp; HWs were jealous of that. I agree that Kendall should stay how she is &amp; not have all that phony plastic surgery like her sisters. I don't event recognize Khloe anymore. Kylie needs to stop w/fillers. She's pretty on her own &amp; not overdue it	NOT		
55224	"@USER So tired of the spicy I know the far right includes literal murderers and far right terrorism is on the rise, but antifa are just as bad because I think they broke a window once."""""	NOT		
85283	@USER Antifa is a domestic terror organisation though.	NOT		
22188	@USER You are the most talented person I have ever met in my life. please stay healthy and do not get sick.  You are an extraordinary being that shines with its own light.            I LOVE YOU SO MUCH BABY !! 💜❤💜	NOT		
19729	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER The deeper in they get the less likely to scrap or even stop... we need it scrapped now before more wasted on it and before more contracts signed.	NOT		
83522	Another Russian MoD  MAGA FAIL URL	NOT		
10332	#meDIAtoo  Selective putrid outrage ONLY AT Conservatives only BY LIBERALS who want us to know how MORAL they are!!!  Re: Kavanaugh and ANY OTHER REPUB who will stand up against them!! URL	NOT		
73715	@USER @USER If you are new to Q or interested in Q here is a link to the post URL and watch pursuit of truth on YouTube. He is easy to follow.  Enjoy the show!!	NOT		
75187	"@USER It's now abundantly clear that a lack of  common sense gun control measures"" wasn't the real reason behind this, but rather an incompetent school board and a failure to act upon reports - poor staff security training too."""	NOT		
48984	@USER @USER @USER @USER you are alienating your supporters #disgusted  URL	NOT		
43880	@USER she is the cutest ever!!! 😭😭 thank you honey!!!	NOT		
96175	1. the last minute of this video is absolutely priceless 2. facts: “Obama separated 90k kids and there were no protests”  liberals: *silence* URL	NOT		
29446	@USER About the same price as where you are though; but probably way more space.	NOT		
97062	@USER @USER I feel sorry for liberals after Far-left hijacked their name	NOT		
83143	@USER @USER @USER Trudeau is reluctant to do a deal that involves dairy because that effectively removes a large piece of the Scheer/Bernier split and will unite conservatives. The US will insist so Trudeau has to spin it as  Trudeau v. Evil Empire...and walk away. We suffer.	NOT		
75875	@USER The one time I engaged with Louise mensch was when she said URL was a Russian op because it had a Russian registrar. I tried explaining how the internet works with screenshots and stuff but got no reply.	NOT		
66322	@USER Looks Like The Jokes On Liberals Again.  #FortTrump #Poland #BoomingEconomy URL	NOT		
81551	@USER Holder is a known PERJURER and race baiting Obama stooge. Nothing big he says should have any meaning.	NOT		
17737	@USER Many products hit the shelves in the US first. Canada is not that big of a economy. In fact it is 10th in the world for all you liberals thinking that somehow we could strong arm the USA.	NOT		
93871	3 of 5 stars to The Liberals by Hindol Sengupta URL	NOT		
40507	@USER Yo why must you do this	NOT		
26126	@USER Good	NOT		
52509	@USER Democrats plan working!!!😂	NOT		
15881	@USER @USER What are they sheep!  Can’t they speak for themselves with out that guy telling them what to say.  Speaking of Bots I think we found them!!! URL	NOT		
85765	@USER @USER Looks like a perfect illustration of gun control.  #LetsGoShooting	NOT		
46226	"@USER Who the hell does @USER think he is to say that Dr Ford is mixed up"" and is not to be believed. He is only showing his stunning ignorance about the issue and his partisan bias. He hasn't even heard what Dr Ford has to say nor does he know her. Horrible man."""	NOT		
40115	@USER @USER The Fall of the Church of Rome?	NOT		
58672	@USER Basically what she is saying is someone wanted to float an accusation without facing any legal or civil accountability for it when it turns out to be BS. This is beyond unethical.	NOT		
23160	#Windrush victim and campaigner Sarah O'Connor dies aged 57. So  sad - @USER @USER @USER  made this woman's live a misery! Tory #HostileEnvironment  URL	NOT		
10038	@USER ABSOLUTELY FALSE. WE ALL KNOW CP24 IS WITH LIBERALS. REMEMBER DOUG FORD IS TRYING TO SAVE TAX PAYERS’MONEY	NOT		
62869	@USER The fact she is going to vote yes on Kavanaugh makes me think she knows how bribes work.	NOT		
72630	"@USER @USER I mean when you think about it that's basically all their ideology boils down to. Conservatives are like Let me do sex crimes on my wife"" and libertarians are like ""let me do sex crimes on everyone"""""	NOT		
83598	@USER @USER @USER @USER He is probably trapped in his mind palace. E-Every android model has one.	NOT		
48950	"@USER I read this as If you are a straight white male forget about being partnered."""""	NOT		
40371	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Following you anyway.	NOT		
38152	Just think this hate America filled man was our VP!!!!??? Dems HATE AMERICA! Do you see it yet?   WALK no #RUNAway from Dems &amp; join Patriots who LOVE TO LIVE IN AMERICA!   #MAGA URL	NOT		
16385	@USER @USER Markey issued a tweet then back to his nap. She can not think or react on the fly. She is a poor leader. No word from Baker yet.	NOT		
24349	@USER Hey @USER you ever find those guns?🤔	NOT		
23502	@USER @USER Good luck 🤣  #MAGA #VoteRed URL	NOT		
67975	Here is an Awesome Video of Alex Jones invading Capitol Hill watch as he tells off the mainstream media #FakeNews #WednesdayWisdom #MAGA #Trump #vaxxed #readthebook #CDCWhistleblower #VaccineHolocaust @USER @USER @USER @USER @USER URL	NOT		
90967	5.0 Star Review on SocialSurvey — Cristyn made my buying experience so easy and enjoyable! She is amazing!  by Lindsay P. for Cristyn Dyess URL URL	NOT		
76070	@USER @USER @USER @USER @USER You guys (conservatives) are too nice. They would destroy you.	NOT		
80037	@USER @USER Bring on the Crucifixion! You know if a Conservative did this to Garland - She would be Stoned to Death by ANTIFA	NOT		
17549	@USER Me cuz I have none 😰	NOT		
35559	#LeviStrauss takes stand on gun control #SanFrancisco #LEVISTRAUSS&amp;COMPANY #America #SaferTomorrowFund URL URL	NOT		
51894	@USER I won’t even start Naruto cause it’s just too much 😂 I started an anime on Hulu yesterday called Coppelion thats only one season that’s more my speed lol	NOT		
36676	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Good evening Brenda ...I hardly see you ..hope all is well with you &amp; everyone ...🙌	NOT		
11337	@USER  you are great on the Five. Can you stay in thst spot permanently?	NOT		
54757	@USER Who do you think you are????????	NOT		
18131	@USER Irresponsible for KTVU to stoke the hateful words that our demented Governor disrespectfully spews about the POTUS. Some people think that Jerry Brown is criminally liable for many of his actions as well. He is responsible for 10's of thousands of Oakland residents displacement.	NOT		
11928	@USER @USER I heard Bert and Ernie are merely allies and active in Antifa. Friendship is a luxury of the oppressor.	NOT		
86356	@USER How far are you prepared to take this Roger?  I gather that this is a new antifa style ‘Hungerless Hunger Strike’  Would you consider actually not eating anything?	NOT		
